0.267300	0.000000	0.267300	5805	5734	-0.012231	0	1	0.985474	../ParallelBooks/Chuck Palahniuk/vecalign/Lullaby - Chuck Palahniuk.tok.norm---Palahniuk, Chuck - Wiegelied.tok.norm.vecalign.txt
0.267475	0.949384	-0.681909	13240	13076	-0.012387	1	4	0.980956	../ParallelBooks/Dan Brown/vecalign/DaVinci Code, The - Dan Brown.tok.norm---Brown, Dan - De Da Vinci Code.tok.norm.vecalign.txt
0.267499	0.947816	-0.680317	13132	13076	-0.004264	0	4	0.989173	../ParallelBooks/Dan Brown/vecalign/Da Vinci Code, The - Dan Brown.tok.norm---Brown, Dan - De Da Vinci Code.tok.norm.vecalign.txt
0.267866	0.270157	-0.002291	22794	611	-0.973195	21	62	0.025749	../ParallelBooks/Sir Arthur Conan Doyle/vecalign/Complete Sherlock Holmes, Volume I, The - Sir Arthur Conan Doyle.tok.norm---Doyle, Sir Arthur Conan - Sherlock Holmes 13 - Het Avontuur Van De Kroon Van Berillen.tok.norm.vecalign.txt
0.267889	0.000000	0.267889	114976	21587	-0.812248	0	1	0.184650	../ParallelBooks/Joe Abercrombie/vecalign/Collected Joe Abercrombie, The - Joe Abercrombie.tok.norm---Abercrombie, Joe - [Eerste Wet 03] De val van een koning.tok.norm.vecalign.txt
0.268287	0.923715	-0.655428	9990	9915	-0.007508	2	4	0.998247	../ParallelBooks/Kate Atkinson/vecalign/Started Early, Took My Dog - Kate Atkinson.tok.norm---Atkinson, Kate - Vanochtend Vroeg Vertrokken.tok.norm.vecalign.txt
0.268381	0.829642	-0.561261	3891	3933	0.010794	11	12	0.979771	../ParallelBooks/John Grisham/vecalign/Bleachers - John Grisham.tok.norm---Grisham, John - Verloren Seizoen.tok.norm.vecalign.txt
0.268393	0.890624	-0.622231	13469	13236	-0.017299	0	5	0.982030	../ParallelBooks/John Ronald Reuel Tolkien/vecalign/Fellowship of the Ring, The - J. R. R. Tolkien.tok.norm---Tolkien, J.R.R. - De Heer Der Ringen Deel 1 - De Broederschap Van De Ring [Zonder Plaatjes].tok.norm.vecalign.txt
0.268465	0.776088	-0.507623	11502	11509	0.000609	26	37	0.986999	../ParallelBooks/Stephen King/vecalign/Song of Susannah - Stephen King.tok.norm---King, Stephen - De Donkere Toren 6 - Een Lied Van Susannah (V1).tok.norm.vecalign.txt
0.268589	0.949348	-0.680759	6649	6865	0.032486	1	9	0.991435	../ParallelBooks/Tom Sharpe/vecalign/Blott on the Landscape - Tom Sharpe.tok.norm---Sharpe, Tom - Sneu Voor Het Milleu.tok.norm.vecalign.txt
0.268792	0.914485	-0.645693	6625	6498	-0.019170	52	78	0.998571	../ParallelBooks/Agatha Christie/vecalign/At Bertram's Hotel - Agatha Christie.tok.norm---Christie, Agatha - Miss Marple - (1965) In Hotel Bertram (At Bertram's Hotel).tok.norm.vecalign.txt
0.268954	0.772064	-0.503110	6859	6833	-0.003791	2	3	0.998630	../ParallelBooks/Michael Scott/vecalign/Alchemyst, The - Michael Scott.tok.norm---Scott, Michael - De Alchemist (De Geheimen V.D. Onsterfelijke Nicolas Flamel).tok.norm.vecalign.txt
0.269188	0.846461	-0.577273	8727	8607	-0.013750	3	5	0.990596	../ParallelBooks/Minette Walters/vecalign/Devil's Feather, The - Minette Walters.tok.norm---Walters, Minette - Duivelsveer.tok.norm.vecalign.txt
0.269354	0.000000	0.269354	18468	18637	0.009151	0	1	0.983393	../ParallelBooks/Hilary Mantel/vecalign/Wolf Hall - Hilary Mantel.tok.norm---Mantel, Hilary - Wolf Hall.tok.norm.vecalign.txt
0.269496	0.893271	-0.623775	24456	24263	-0.007892	6	11	0.991270	../ParallelBooks/Terry Goodkind/vecalign/Faith of the Fallen - Terry Goodkind.tok.norm---Goodkind, Terry - De Zesde Wet Van De Magie.tok.norm.vecalign.txt
0.269656	0.839082	-0.569426	7434	7885	0.060667	11	18	0.953765	../ParallelBooks/Dean Koontz/vecalign/Odd Thomas - Dean Koontz.tok.norm---Koontz, Dean - De Gave.tok.norm.vecalign.txt
0.269675	0.857182	-0.587508	8810	8728	-0.009308	3	6	0.989475	../ParallelBooks/Dennis Lehane/vecalign/Moonlight Mile - Dennis Lehane.tok.norm---Lehane, Dennis - Het Verleden Spreekt.tok.norm.vecalign.txt
0.269749	0.935544	-0.665795	4319	4423	0.024080	8	9	0.988221	../ParallelBooks/Tom Sharpe/vecalign/Riotous Assembly - Tom Sharpe.tok.norm---Sharpe, Tom - Hard Gelach.tok.norm.vecalign.txt
0.270051	0.923037	-0.652986	6586	6281	-0.046310	7	78	0.995854	../ParallelBooks/Agatha Christie/vecalign/Death in the clouds - Agatha Christie.tok.norm---Christie, Agatha - Hercule Poirot - (1935) Moord In Het Vliegtuig (Death In The Clouds).tok.norm.vecalign.txt
0.270074	0.951347	-0.681273	9541	9806	0.027775	3	5	0.964048	../ParallelBooks/David Eddings/vecalign/Enchanter's End Game - David Eddings.tok.norm---Eddings, David - Eindspel.tok.norm.vecalign.txt
0.270355	0.000000	0.270355	10952	10956	0.000365	0	1	0.989400	../ParallelBooks/Jennifer Weiner/vecalign/Little Earthquakes - Jennifer Weiner.tok.norm---Weiner, Jennifer - Lichte Aardschokken.tok.norm.vecalign.txt
0.271350	0.885026	-0.613676	9119	9426	0.033666	1	12	0.993861	../ParallelBooks/John Grisham/vecalign/Brethren, The - John Grisham.tok.norm---Grisham, John - De Broederschap.tok.norm.vecalign.txt
0.271460	0.861298	-0.589838	6150	6152	0.000325	12	18	0.984245	../ParallelBooks/Dean Koontz/vecalign/Brother Odd - Dean Koontz.tok.norm---Koontz, Dean - De Broeder.tok.norm.vecalign.txt
0.271567	0.940261	-0.668694	5977	5733	-0.040823	5	78	0.996759	../ParallelBooks/Agatha Christie/vecalign/Crooked House - Agatha Christie.tok.norm---Christie, Agatha -  (1944) Het Kromme Huis (Crooked House).tok.norm.vecalign.txt
0.271570	0.915744	-0.644174	12066	11968	-0.008122	0	5	0.988343	../ParallelBooks/Stephenie Meyer/vecalign/Twilight - Stephenie Meyer.tok.norm---Meyer, Stephenie - Een Levensgevaarlijke Liefde.tok.norm.vecalign.txt
0.271616	0.936223	-0.664606	10471	10467	-0.000382	18	27	0.992155	../ParallelBooks/Terry Brooks/vecalign/Bearers of the Black Staff - Terry Brooks.tok.norm---Brooks, Terry - [Legendes van Shannara 01] Dragers Van De Zwarte Staf.tok.norm.vecalign.txt
0.271766	0.877539	-0.605774	12722	12522	-0.015721	2	5	0.987580	../ParallelBooks/Jo Nesbo/vecalign/Devil's Star, The - Jo Nesbo.tok.norm---Nesbo, Jo - Dodelijk Patroon.tok.norm.vecalign.txt
0.272411	0.936498	-0.664086	11287	11419	0.011695	1	2	0.995689	../ParallelBooks/Joseph Finder/vecalign/Vanished - Joseph Finder.tok.norm---Finder, Joseph - Fraude.tok.norm.vecalign.txt
0.272672	0.857692	-0.585020	4134	4054	-0.019352	1	2	0.968624	../ParallelBooks/Kate Mosse/vecalign/Winter Ghosts, The - Kate Mosse.tok.norm---Mosse, Kate - De Wintergeest.tok.norm.vecalign.txt
